"EX5","LED","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"EX6","LED","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"EX7","LTB","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"EX8","LED","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"EX9","LED","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"FY0","PLN","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"FY1","PLN","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"FY2","PLN","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"FY3","PLN","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"FY4","PLN","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"FY5","PLN","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"FY6","PLN","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"FY7","PLN","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"FY8","PLN","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL1","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL10","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL11","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL12","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL13","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL14","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL15","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL16","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL17","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL18","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL19","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL2","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL20","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL3","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL4","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL5","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL50","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL51","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL52","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL53","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL54","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL55","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL56","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL6","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL7","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL8","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GL9","LGL","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GU1","HGU","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GU10","HGU","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GU11","HGU","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GU12","HGU","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GU14","HGU","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GU15","HGU","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GU16","HGU","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GU17","HGU","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"GU18","HGU","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"KT23","HGU","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"KT24","HGU","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
"KT3","HWA","1","2024-08-01 10:49:03.66245","2024-08-01 10:49:03.66245","From PostgreSQL"
